Accession	Name	No_orfs	Coverage	Abundance	Description
COG3663	Mug	1	0.934911	0.000569	G:T/U mismatch-specific DNA glycosylase
COG3666	COG3666	1	0.751552	0.000458	Transposase and inactivated derivatives
COG3668	ParE	1	0.989795	0.000603	Plasmid stabilization system protein
COG3679	COG3679	1	0.915254	0.000557	Regulatory protein involved in competence development and sporulation
COG3681	COG3681	1	0.986143	0.000601	L-cysteine desulfidase
COG3688	COG3688	1	0.861271	0.000524	Predicted RNA-binding protein containing a PIN domain
COG3689	COG3689	1	0.435424	0.000265	Predicted membrane protein
COG3705	HisZ	2	0.792307	0.000482	ATP phosphoribosyltransferase involved in histidine biosynthesis
COG3711	BglG	6	3.924643	0.002392	Transcriptional antiterminator
COG3715	ManY	3	2.935849	0.001789	Phosphotransferase system, mannose/fructose/N-acetylgalactosamine-specific component IIC
COG3716	ManZ	3	2.921933	0.00178	Phosphotransferase system, mannose/fructose/N-acetylgalactosamine-specific component IID
COG3728	XtmA	1	0.603351	0.000367	Phage terminase, small subunit
COG3735	COG3735	1	0.892976	0.000544	Uncharacterized protein conserved in bacteria
COG3738	COG3738	1	0.84	0.000512	Uncharacterized protein conserved in bacteria
COG3754	RgpF	1	0.909243	0.000554	Lipopolysaccharide biosynthesis protein
COG3757	Acm	1	0.713754	0.000435	Lyzozyme M1 (1,4-beta-N-acetylmuramidase)
COG3760	COG3760	1	0.963414	0.000587	Uncharacterized conserved protein
COG3763	COG3763	1	0.901408	0.000549	Uncharacterized protein conserved in bacteria
COG3773	SleB	2	1.028112	0.000626	Cell wall hydrolyses involved in spore germination
COG3804	COG3804	2	1.945714	0.001185	Uncharacterized conserved protein related to dihydrodipicolinate reductase
COG3817	COG3817	1	0.990415	0.000603	Predicted membrane protein
COG3819	COG3819	1	0.912663	0.000556	Predicted membrane protein
COG3829	RocR	1	0.860714	0.000524	Transcriptional regulator containing PAS, AAA-type ATPase, and DNA-binding domains
COG3830	COG3830	1	1	0.000609	ACT domain-containing protein
COG3842	PotA	1	0.863636	0.000526	ABC-type spermidine/putrescine transport systems, ATPase components
COG3845	COG3845	2	0.942115	0.000574	ABC-type uncharacterized transport systems, ATPase components
COG3857	AddB	1	0.501805	0.000305	ATP-dependent nuclease, subunit B
COG3858	COG3858	1	0.127659	7.7e-05	Predicted glycosyl hydrolase
COG3859	COG3859	1	0.827027	0.000504	Predicted membrane protein
COG3870	COG3870	1	1	0.000609	Uncharacterized protein conserved in bacteria
COG3871	COG3871	1	0.862068	0.000525	Uncharacterized stress protein (general stress protein 26)
COG3878	COG3878	1	0.984674	0.0006	Uncharacterized protein conserved in bacteria
COG3883	COG3883	2	1.313207	0.0008	Uncharacterized protein conserved in bacteria
COG3884	FatA	1	0.908	0.000553	Acyl-ACP thioesterase
COG3887	COG3887	1	0.996946	0.000607	Predicted signaling protein consisting of a modified GGDEF domain and a DHH domain
COG3906	COG3906	1	0.885714	0.000539	Uncharacterized protein conserved in bacteria
COG3910	COG3910	1	0.982832	0.000599	Predicted ATPase
COG3933	COG3933	1	0.968085	0.00059	Transcriptional antiterminator
COG3935	DnaD	1	0.199186	0.000121	Putative primosome component and related proteins
COG3938	COG3938	2	0.944281	0.000575	Proline racemase
COG3958	COG3958	1	0.996794	0.000607	Transketolase, C-terminal subunit
COG3959	COG3959	1	0.987654	0.000602	Transketolase, N-terminal subunit
COG3968	COG3968	1	0.947513	0.000577	Uncharacterized protein related to glutamine synthetase
COG3981	COG3981	2	1.75862	0.001071	Predicted acetyltransferase
COG4095	COG4095	1	0.88764	0.000541	Uncharacterized conserved protein
COG4098	comFA	1	0.897959	0.000547	Superfamily II DNA/RNA helicase required for DNA uptake (late competence protein)
COG4100	COG4100	1	0.985576	0.0006	Cystathionine beta-lyase family protein involved in aluminum resistance
COG4108	PrfC	1	0.99053	0.000603	Peptide chain release factor RF-3
COG4109	COG4109	1	0.321759	0.000196	Predicted transcriptional regulator containing CBS domains
COG4116	COG4116	1	0.968911	0.00059	Uncharacterized protein conserved in bacteria
COG4122	COG4122	1	0.863013	0.000526	Predicted O-methyltransferase
COG4123	COG4123	1	0.963709	0.000587	Predicted O-methyltransferase
COG4149	ModC	1	0.937777	0.000571	ABC-type molybdate transport system, permease component
COG4166	OppA	4	2.633451	0.001605	ABC-type oligopeptide transport system, periplasmic component
COG4224	COG4224	1	0.948051	0.000577	Uncharacterized protein conserved in bacteria
COG4245	TerY	1	0.864734	0.000527	Uncharacterized protein encoded in toxicity protection region of plasmid R478, contains von Willebrand factor (vWF) domain
COG4395	COG4395	1	0.46975	0.000286	Uncharacterized protein conserved in bacteria
COG4468	GalT	2	0.942345	0.000574	Galactose-1-phosphate uridyltransferase
COG4472	COG4472	1	0.920454	0.000561	Uncharacterized protein conserved in bacteria
COG4476	COG4476	1	0.911111	0.000555	Uncharacterized protein conserved in bacteria
COG4477	EzrA	1	0.95614	0.000582	Negative regulator of septation ring formation
COG4478	COG4478	1	0.985714	0.0006	Predicted membrane protein
COG4481	COG4481	1	0.933333	0.000568	Uncharacterized protein conserved in bacteria
COG4485	COG4485	2	0.784382	0.000478	Predicted membrane protein
COG4508	COG4508	2	1.782608	0.001086	Dimeric dUTPase
COG4509	COG4509	1	0.991803	0.000604	Uncharacterized protein conserved in bacteria
COG4570	Rus	1	0.962121	0.000586	Holliday junction resolvase
COG4585	COG4585	1	0.99726	0.000607	Signal transduction histidine kinase
COG4591	LolE	2	0.973039	0.000593	ABC-type transport system, involved in lipoprotein release, permease component
COG4603	COG4603	1	0.912921	0.000556	ABC-type uncharacterized transport system, permease component
COG4608	AppF	1	1	0.000609	ABC-type oligopeptide transport system, ATPase component
COG4626	COG4626	2	1.725274	0.001051	Phage terminase-like protein, large subunit
COG4632	EpsL	1	0.871875	0.000531	Exopolysaccharide biosynthesis protein related to N-acetylglucosamine-1-phosphodiester alpha-N-acetylglucosaminidase
COG4640	COG4640	1	0.133333	8.1e-05	Predicted membrane protein
COG4656	RnfC	1	0.79017	0.000481	Predicted NADH:ubiquinone oxidoreductase, subunit RnfC
COG4657	RnfA	1	0.989637	0.000603	Predicted NADH:ubiquinone oxidoreductase, subunit RnfA
COG4659	RnfG	1	0.441025	0.000268	Predicted NADH:ubiquinone oxidoreductase, subunit RnfG
COG4660	RnfE	1	0.962264	0.000586	Predicted NADH:ubiquinone oxidoreductase, subunit RnfE
COG4684	COG4684	1	0.978835	0.000596	Predicted membrane protein
COG4687	COG4687	1	1	0.000609	Uncharacterized protein conserved in bacteria
COG4690	PepD	1	1	0.000609	Dipeptidase
COG4702	COG4702	1	0.845238	0.000515	Uncharacterized conserved protein
COG4708	COG4708	1	0.964497	0.000587	Predicted membrane protein
COG4709	COG4709	1	0.333333	0.000203	Predicted membrane protein
COG4715	COG4715	1	0.127768	7.7e-05	Uncharacterized conserved protein
COG4716	COG4716	2	2	0.001219	Myosin-crossreactive antigen
COG4722	COG4722	1	0.60251	0.000367	Phage-related protein
COG4758	COG4758	1	0.268085	0.000163	Predicted membrane protein
COG4767	VanZ	1	0.778894	0.000474	Glycopeptide antibiotics resistance protein
COG4769	COG4769	1	0.756906	0.000461	Predicted membrane protein
COG4817	COG4817	1	0.837837	0.00051	DNA-binding ferritin-like protein (Dps family)
COG4823	AbiF	1	0.133779	8.1e-05	Abortive infection bacteriophage resistance protein
COG4836	COG4836	1	0.805194	0.00049	Predicted membrane protein
COG4851	CamS	1	0.772251	0.00047	Protein involved in sex pheromone biosynthesis
COG4856	COG4856	1	1	0.000609	Uncharacterized protein conserved in bacteria
COG4868	COG4868	1	1	0.000609	Uncharacterized protein conserved in bacteria
COG4869	PduL	1	0.885714	0.000539	Propanediol utilization protein
COG4870	COG4870	1	0.655913	0.000399	Cysteine protease
COG4894	COG4894	1	0.924528	0.000563	Uncharacterized conserved protein
COG4905	COG4905	2	1.160493	0.000707	Predicted membrane protein
COG4913	COG4913	1	0.959239	0.000584	Uncharacterized protein conserved in bacteria
COG4925	COG4925	1	0.39759	0.000242	Uncharacterized conserved protein
COG4932	COG4932	3	0.911822	0.000555	Predicted outer membrane protein
COG4933	COG4933	1	0.870967	0.00053	Uncharacterized conserved protein
COG4936	PocR	1	0.538461	0.000328	Predicted sensor domain
COG4947	COG4947	1	1	0.000609	Uncharacterized protein conserved in bacteria
COG4974	XerD	6	4.643333	0.00283	Site-specific recombinase XerD
COG4976	COG4976	1	0.3554	0.000216	Predicted methyltransferase (contains TPR repeat)
COG4978	COG4978	1	0.601307	0.000366	Transcriptional regulator, effector-binding domain/component
COG4980	GvpP	1	0.930434	0.000567	Gas vesicle protein
COG4988	CydD	1	0.994633	0.000606	ABC-type transport system involved in cytochrome bd biosynthesis, ATPase and permease components
COG4989	COG4989	1	1	0.000609	Predicted oxidoreductase
COG4992	ArgD	1	0.888613	0.000541	Ornithine/acetylornithine aminotransferase
COG5002	VicK	1	0.915032	0.000557	Signal transduction histidine kinase
COG5015	COG5015	1	0.704545	0.000429	Uncharacterized conserved protein
COG5017	COG5017	1	0.770186	0.000469	Uncharacterized conserved protein
COG5279	CYK3	1	0.462571	0.000281	Uncharacterized protein involved in cytokinesis, contains TGc (transglutaminase/protease-like) domain
COG5280	COG5280	1	0.869085	0.000529	Phage-related minor tail protein
COG5336	COG5336	1	0.474137	0.000288	Uncharacterized protein conserved in bacteria
COG5340	COG5340	1	0.594795	0.000362	Predicted transcriptional regulator
COG5341	COG5341	1	0.787878	0.00048	Uncharacterized protein conserved in bacteria
COG5412	COG5412	2	1.33124	0.000811	Phage-related protein
COG5492	COG5492	2	0.772036	0.00047	Bacterial surface proteins containing Ig-like domains
COG5523	COG5523	1	0.501845	0.000305	Predicted integral membrane protein
COG5585	COG5585	1	0.767386	0.000467	NAD+--asparagine ADP-ribosyltransferase
COG5632	COG5632	1	0.619205	0.000377	N-acetylmuramoyl-L-alanine amidase
COG5652	COG5652	2	1.587837	0.000967	Predicted integral membrane protein
COG5272	UBI4	1	0.837837	0.00051	UBI4; linked to 3D-structure.
