#Accession	Name	No_orfs	Coverage	Abundance	Description
COG1797	CobB	1	0.995565	0.000271	Cobyrinic acid a,c-diamide synthase
COG1799	COG1799	1	0.898203	0.000245	Uncharacterized protein conserved in bacteria
COG1802	GntR	16	14.147826	0.003859	Transcriptional regulators
COG1803	MgsA	2	1.901408	0.000518	Methylglyoxal synthase
COG1804	CaiB	4	3.866161	0.001054	Predicted acyl-CoA transferases/carnitine dehydratase
COG1811	COG1811	2	1.916666	0.000522	Uncharacterized membrane protein, possible Na+ channel or pump
COG1813	COG1813	1	0.375757	0.000102	Predicted transcription factor, homolog of eukaryotic MBF1
COG1815	FlgB	1	0.954887	0.00026	Flagellar basal body protein
COG1819	COG1819	1	0.852216	0.000232	Glycosyl transferases, related to UDP-glucuronosyltransferase
COG1820	NagA	2	1.678947	0.000457	N-acetylglucosamine-6-phosphate deacetylase
COG1827	COG1827	1	0.994047	0.000271	Predicted small molecule binding protein (contains 3H domain)
COG1830	FbaB	1	0.981132	0.000267	DhnA-type fructose-1,6-bisphosphate aldolase and related enzymes
COG1835	COG1835	1	0.893782	0.000243	Predicted acyltransferases
COG1837	COG1837	1	0.973684	0.000265	Predicted RNA-binding protein (contains KH domain)
COG1838	FumA	2	1.543478	0.000421	Tartrate dehydratase beta subunit/Fumarate hydratase class I, C-terminal domain
COG1840	AfuA	9	8.237458	0.002247	ABC-type Fe3+ transport system, periplasmic component
COG1841	RpmD	1	1	0.000272	Ribosomal protein L30/L7E
COG1843	FlgD	1	0.599099	0.000163	Flagellar hook capping protein
COG1846	MarR	14	12.174603	0.003321	Transcriptional regulators
COG1847	Jag	1	1	0.000272	Predicted RNA-binding protein
COG1850	RbcL	1	0.944055	0.000257	Ribulose 1,5-bisphosphate carboxylase, large subunit
COG1853	COG1853	2	1.75	0.000477	Conserved protein/domain typically associated with flavoprotein oxygenases, DIM6/NTAB family
COG1854	LuxS	1	1	0.000272	LuxS protein involved in autoinducer AI2 synthesis
COG1859	KptA	1	0.85308	0.000232	RNA:NAD 2'-phosphotransferase
COG1862	YajC	2	1.56701	0.000427	Preprotein translocase subunit YajC
COG1863	MnhE	1	0.734177	0.0002	Multisubunit Na+/H+ antiporter, MnhE subunit
COG1866	PckA	1	0.984877	0.000268	Phosphoenolpyruvate carboxykinase (ATP)
COG1868	FliM	1	0.867469	0.000236	Flagellar motor switch protein
COG1869	RbsD	3	2.992592	0.000816	ABC-type ribose transport system, auxiliary component
COG1871	CheD	1	0.963414	0.000262	Chemotaxis protein; stimulates methylation of MCP proteins
COG1873	COG1873	1	0.873563	0.000238	Protein implicated in RNA metabolism, contains PRC-barrel domain
COG1876	VanY	1	0.788381	0.000215	D-alanyl-D-alanine carboxypeptidase
COG1878	COG1878	3	2.944954	0.000803	Kynurenine formamidase
COG1879	RbsB	33	26.599378	0.007255	ABC-type sugar transport system, periplasmic component
COG1882	PflD	5	4.005298	0.001092	Pyruvate-formate lyase
COG1883	OadB	2	1.962666	0.000535	Na+-transporting methylmalonyl-CoA/oxaloacetate decarboxylase, beta subunit
COG1886	FliN	2	1.404411	0.000383	Flagellar motor switch/type III secretory pathway protein
COG1893	ApbA	2	1.977198	0.000539	Ketopantoate reductase
COG1894	NuoF	4	3.978773	0.001085	NADH:ubiquinone oxidoreductase, NADH-binding (51 kD) subunit
COG1896	COG1896	1	0.937823	0.000255	Predicted hydrolases of HD superfamily
COG1897	MetA	1	0.990228	0.00027	Homoserine trans-succinylase
COG1898	RfbC	1	0.994219	0.000271	dTDP-4-dehydrorhamnose 3,5-epimerase and related enzymes
COG1903	CbiD	1	0.891008	0.000243	Cobalamin biosynthesis protein CbiD
COG1904	UxaC	2	1.99352	0.000543	Glucuronate isomerase
COG1905	NuoE	6	5.21875	0.001423	NADH:ubiquinone oxidoreductase 24 kD subunit
COG1906	COG1906	2	1.914948	0.000522	Uncharacterized conserved protein
COG1914	MntH	1	0.158653	4.3e-05	Mn2+ and Fe2+ transporters of the NRAMP family
COG1915	COG1915	1	0.771084	0.00021	Uncharacterized conserved protein
COG1917	COG1917	11	5.099236	0.00139	Uncharacterized conserved protein, contains double-stranded beta-helix domain
COG1918	FeoA	5	4.826666	0.001316	Fe2+ transport system protein A
COG1921	SelA	1	0.962025	0.000262	Selenocysteine synthase
COG1924	COG1924	3	2.320707	0.000633	Activator of 2-hydroxyglutaryl-CoA dehydratase (HSP70-class ATPase domain)
COG1925	FruB	9	6.931818	0.00189	Phosphotransferase system, HPr-related proteins
COG1929	COG1929	2	1.997354	0.000544	Glycerate kinase
COG1932	SerC	1	0.99452	0.000271	Phosphoserine aminotransferase
COG1937	COG1937	1	0.842696	0.000229	Uncharacterized protein conserved in bacteria
COG1939	COG1939	1	0.939393	0.000256	Ribonuclease III family protein
COG1940	NagC	8	6.636942	0.00181	Transcriptional regulator/sugar kinase
COG1943	COG1943	1	0.30147	8.2e-05	Transposase and inactivated derivatives
COG1947	IspE	1	0.930795	0.000253	4-diphosphocytidyl-2C-methyl-D-erythritol 2-phosphate synthase
COG1951	TtdA	2	1.845117	0.000503	Tartrate dehydratase alpha subunit/Fumarate hydratase class I, N-terminal domain
COG1953	FUI1	2	1.843058	0.000502	Cytosine/uracil/thiamine/allantoin permeases
COG1954	GlpP	1	0.98895	0.000269	Glycerol-3-phosphate responsive antiterminator (mRNA-binding)
COG1957	URH1	5	4.652733	0.001269	Inosine-uridine nucleoside N-ribohydrolase
COG1959	COG1959	4	3.28	0.000894	Predicted transcriptional regulator
COG1961	PinR	6	4.324324	0.001179	Site-specific recombinases, DNA invertase Pin homologs
COG1963	COG1963	1	0.921568	0.000251	Uncharacterized protein conserved in bacteria
COG1966	CstA	3	1.85913	0.000507	Carbon starvation protein, predicted membrane protein
COG1968	BacA	1	0.996296	0.000271	Undecaprenyl pyrophosphate phosphatase
COG1970	MscL	1	0.992307	0.00027	Large-conductance mechanosensitive channel
COG1971	COG1971	2	1.636842	0.000446	Predicted membrane protein
COG1972	NupC	1	0.997524	0.000272	Nucleoside permease
COG1974	LexA	1	0.985074	0.000268	SOS-response transcriptional repressors (RecA-mediated autopeptidases)
COG1975	XdhC	1	0.935251	0.000255	Xanthine and CO dehydrogenases maturation factor, XdhC/CoxF family
COG1979	COG1979	3	2.552083	0.000696	Uncharacterized oxidoreductases, Fe-dependent alcohol dehydrogenase family
COG1982	LdcC	1	0.956912	0.000261	Arginine/lysine/ornithine decarboxylases
COG1983	PspC	1	0.928571	0.000253	Putative stress-responsive transcriptional regulator
COG1985	RibD	2	1.802752	0.000491	Pyrimidine reductase, riboflavin biosynthesis
COG1987	FliQ	1	0.955056	0.00026	Flagellar biosynthesis pathway, component FliQ
COG1988	COG1988	1	0.7	0.00019	Predicted membrane-bound metal-dependent hydrolases
COG1989	PulO	1	0.996062	0.000271	Type II secretory pathway, prepilin signal peptidase PulO and related peptidases
COG1995	PdxA	3	2.933734	0.0008	Pyridoxal phosphate biosynthesis protein
COG2001	COG2001	2	1.369863	0.000373	Uncharacterized protein conserved in bacteria
COG2002	AbrB	2	1.573033	0.000429	Regulators of stationary/sporulation gene expression
COG2003	RadC	1	0.995535	0.000271	DNA repair proteins
COG2005	ModE	2	1.438461	0.000392	N-terminal domain of molybdenum-binding protein
COG2006	COG2006	2	1.303754	0.000355	Uncharacterized conserved protein
COG2008	GLY1	3	2.967836	0.000809	Threonine aldolase
COG2011	AbcD	1	0.986486	0.000269	ABC-type metal ion transport system, permease component
COG2013	COG2013	1	0.969162	0.000264	Uncharacterized conserved protein
COG2014	COG2014	1	0.624	0.00017	Uncharacterized conserved protein
COG2015	COG2015	2	0.482442	0.000131	Alkyl sulfatase and related hydrolases
COG2017	GalM	3	2.89935	0.00079	Galactose mutarotase and related enzymes
COG2020	STE14	1	0.844919	0.00023	Putative protein-S-isoprenylcysteine methyltransferase
COG2025	FixB	3	2.936102	0.0008	Electron transfer flavoprotein, alpha subunit
COG2030	MaoC	1	0.937106	0.000255	Acyl dehydratase
COG2033	COG2033	3	2.230158	0.000608	Desulfoferrodoxin
COG2035	COG2035	2	1.721014	0.000469	Predicted membrane protein
COG2038	CobT	1	0.945244	0.000257	NaMN:DMB phosphoribosyltransferase
COG2045	COG2045	1	0.93913	0.000256	Phosphosulfolactate phosphohydrolase and related enzymes
COG2050	PaaI	1	0.943262	0.000257	HGG motif-containing thioesterase, possibly involved in aromatic compounds catabolism
COG2055	COG2055	4	3.899713	0.001063	Malate/L-lactate dehydrogenases
COG2058	RPP1A	1	0.422018	0.000115	Ribosomal protein L12E/L44/L45/RPP1/RPP2
COG2059	ChrA	2	1.230769	0.000335	Chromate transport protein ChrA
COG2060	KdpA	2	1.119642	0.000305	K+-transporting ATPase, A chain
COG2068	COG2068	4	2.693467	0.000734	Uncharacterized MobA-related protein
COG2070	COG2070	3	2.604166	0.00071	Dioxygenases related to 2-nitropropane dioxygenase
COG2071	COG2071	2	1.987654	0.000542	Predicted glutamine amidotransferases
COG2078	AMMECR1	1	0.906403	0.000247	Uncharacterized conserved protein
COG2080	CoxS	14	13.653846	0.003724	Aerobic-type carbon monoxide dehydrogenase, small subunit CoxS/CutS homologs
COG2081	COG2081	3	1.664215	0.000453	Predicted flavoproteins
COG2082	CobH	1	0.938095	0.000255	Precorrin isomerase
COG2084	MmsB	2	1.720279	0.000469	3-hydroxyisobutyrate dehydrogenase and related beta-hydroxyacid dehydrogenases
COG2086	FixA	3	2.984615	0.000814	Electron transfer flavoprotein, beta subunit
COG2087	CobU	2	1.285714	0.00035	Adenosyl cobinamide kinase/adenosyl cobinamide phosphate guanylyltransferase
COG2088	SpoVG	3	2.736842	0.000746	Uncharacterized protein, involved in the regulation of septum location
COG2091	Sfp	1	0.596412	0.000162	Phosphopantetheinyl transferase
COG2099	CobK	2	0.824902	0.000225	Precorrin-6x reductase
COG2103	COG2103	1	0.993288	0.00027	Predicted sugar phosphate isomerase
COG2109	BtuR	2	1.651515	0.00045	ATP:corrinoid adenosyltransferase
COG2110	COG2110	3	2.759776	0.000752	Predicted phosphatase homologous to the C-terminal domain of histone macroH2A1
COG2111	MnhB	2	1.351851	0.000368	Multisubunit Na+/H+ antiporter, MnhB subunit
COG2115	XylA	1	0.849315	0.000231	Xylose isomerase
COG2116	FocA	1	0.698113	0.00019	Formate/nitrite family of transporters
COG2121	COG2121	1	0.640186	0.000174	Uncharacterized protein conserved in bacteria
COG2131	ComEB	1	0.884146	0.000241	Deoxycytidylate deaminase
COG2135	COG2135	1	0.831858	0.000226	Uncharacterized conserved protein
COG2137	OraA	1	0.977011	0.000266	Uncharacterized protein conserved in bacteria
COG2145	ThiM	1	0.966037	0.000263	Hydroxyethylthiazole kinase, sugar kinase family
COG2148	WcaJ	4	3.367256	0.000918	Sugar transferases involved in lipopolysaccharide synthesis
COG2155	COG2155	1	0.772151	0.00021	Uncharacterized conserved protein
COG2156	KdpC	1	0.947368	0.000258	K+-transporting ATPase, c chain
COG2159	COG2159	3	2.788395	0.00076	Predicted metal-dependent hydrolase of the TIM-barrel fold
COG2160	AraA	1	0.993963	0.000271	L-arabinose isomerase
COG2165	PulG	3	1.483221	0.000404	Type II secretory pathway, pseudopilin PulG
COG2166	sufE	1	0.868055	0.000236	Cysteine desulfurase SufE subunit
COG2172	RsbW	4	3.630136	0.00099	Anti-sigma regulatory factor (Ser/Thr protein kinase)
COG2176	PolC	3	0.977146	0.000266	DNA polymerase III, alpha subunit (gram-positive type)
COG2177	FtsX	2	2	0.000545	Cell division protein
COG2179	COG2179	1	0.954285	0.00026	Predicted hydrolase of the HAD superfamily
COG2183	Tex	1	0.924358	0.000252	Transcriptional accessory protein
COG2184	Fic	1	0.80597	0.000219	Protein involved in cell division
COG2186	FadR	17	13.518672	0.003687	Transcriptional regulators
COG2188	PhnF	25	13.911016	0.003794	Transcriptional regulators
COG2190	NagE	4	3.442307	0.000938	Phosphotransferase system IIA components
COG2195	PepD	2	1.990338	0.000542	Di- and tripeptidases
COG2197	CitB	3	2.507109	0.000683	Response regulator containing a CheY-like receiver domain and an HTH DNA-binding domain
COG2198	ArcB	1	0.54918	0.000149	FOG: HPt domain
COG2199	COG2199	38	34.806629	0.009494	c-di-GMP synthetase (diguanylate cyclase, GGDEF domain)
COG2200	Rtn	18	16.390625	0.004471	c-di-GMP phosphodiesterase class I (EAL domain)
COG2201	CheB	1	0.531428	0.000144	Chemotaxis response regulator containing a CheY-like receiver domain and a methylesterase domain
COG2202	AtoS	17	15.310344	0.004176	FOG: PAS/PAC domain
COG2203	FhlA	5	4.405714	0.001201	FOG: GAF domain
COG2204	AtoC	4	2.168103	0.000591	Response regulator containing CheY-like receiver, AAA-type ATPase, and DNA-binding domains
COG2205	KdpD	5	2.091011	0.00057	Osmosensitive K+ channel histidine kinase
COG2206	COG2206	3	1.47093	0.000401	c-di-GMP phosphodiesterase class II (HD-GYP domain)
COG2207	AraC	38	33.173228	0.009049	AraC-type DNA-binding domain-containing proteins
COG2208	RsbU	4	2.354223	0.000642	Serine phosphatase RsbU, regulator of sigma subunit
COG2211	MelB	5	3.760171	0.001025	Na+/melibiose symporter and related transporters
COG2212	MnhF	1	0.94382	0.000257	Multisubunit Na+/H+ antiporter, MnhF subunit
COG2216	KdpB	1	0.998531	0.000272	High-affinity K+ transport system, ATPase chain B
COG2217	ZntA	4	2.903225	0.000791	Cation transport ATPase
COG2220	COG2220	2	1.600775	0.000436	Predicted Zn-dependent hydrolases of the beta-lactamase fold
COG2221	DsrA	2	1.100946	0.0003	Dissimilatory sulfite reductase (desulfoviridin), alpha and beta subunits
COG2222	AgaS	4	3.785294	0.001032	Predicted phosphosugar isomerases
COG2223	NarK	2	1.697841	0.000463	Nitrate/nitrite transporter
COG2226	UbiE	4	2.256302	0.000615	Methylase involved in ubiquinone/menaquinone biosynthesis
COG2227	UbiG	2	1.090534	0.000297	2-polyprenyl-3-methyl-5-hydroxy-6-metoxy-1,4-benzoquinol methylase
COG2230	Cfa	2	1.353356	0.000369	Cyclopropane fatty acid synthase and related methyltransferases
COG2233	UraA	9	8.587583	0.002342	Xanthine/uracil permeases
COG2234	Iap	1	0.482758	0.000131	Predicted aminopeptidases
COG2239	MgtE	1	0.975609	0.000266	Mg/Co/Ni transporter MgtE (contains CBS domain)
COG2240	PdxK	1	0.790035	0.000215	Pyridoxal/pyridoxine/pyridoxamine kinase
COG2241	CobL	1	0.571428	0.000155	Precorrin-6B methylase 1
COG2242	CobL	1	0.962566	0.000262	Precorrin-6B methylase 2
COG2243	CobF	1	0.995726	0.000271	Precorrin-2 methylase
COG2244	RfbX	5	4.770833	0.001301	Membrane protein involved in the export of O-antigen and teichoic acid
COG2246	COG2246	1	0.913669	0.000249	Predicted membrane protein
COG2252	COG2252	6	4.717889	0.001286	Xanthine/uracil/vitamin C permease
COG2255	RuvB	1	0.990963	0.00027	Holliday junction resolvasome, helicase subunit
COG2256	MGS1	2	1.954128	0.000533	ATPase related to the helicase subunit of the Holliday junction resolvase
COG2257	COG2257	1	0.858695	0.000234	Uncharacterized homolog of the cytoplasmic domain of flagellar protein FhlB
COG2258	COG2258	1	0.680952	0.000185	Uncharacterized protein conserved in bacteria
COG2262	HflX	1	0.982968	0.000268	GTPases
COG2264	PrmA	1	0.996666	0.000271	Ribosomal protein L11 methylase
COG2265	TrmA	3	2.837962	0.000774	SAM-dependent methyltransferases related to tRNA (uracil-5-)-methyltransferase
COG2268	COG2268	1	0.899635	0.000245	Uncharacterized protein conserved in bacteria
COG2271	UhpC	8	6.055803	0.001651	Sugar phosphate permease
COG2274	SunT	2	1.77715	0.000484	ABC-type bacteriocin/lantibiotic exporters, contain an N-terminal double-glycine peptidase domain
COG2304	COG2304	1	0.907268	0.000247	Uncharacterized protein containing a von Willebrand factor type A (vWA) domain
COG2309	AmpS	3	2.524675	0.000688	Leucyl aminopeptidase (aminopeptidase T)
COG2312	COG2312	1	0.901234	0.000245	Erythromycin esterase homolog
COG2315	MmcQ	1	0.864406	0.000235	Uncharacterized protein conserved in bacteria
COG2316	COG2316	1	0.882075	0.00024	Predicted hydrolase (HD superfamily)
COG2317	COG2317	1	0.995975	0.000271	Zn-dependent carboxypeptidase
COG2320	GrpB	1	0.902702	0.000246	Uncharacterized conserved protein
COG2326	COG2326	2	1.729629	0.000471	Uncharacterized conserved protein
COG2333	ComEC	3	2.447098	0.000667	Predicted hydrolase (metallo-beta-lactamase superfamily)
COG2337	MazF	3	2.982142	0.000813	Growth inhibitor
COG2339	prsW	1	0.653284	0.000178	Membrane proteinase, regulator of anti-sigma factor
COG2340	COG2340	3	1.748792	0.000477	Uncharacterized protein with SCP/PR1 domains
COG2344	COG2344	1	0.957345	0.000261	AT-rich DNA-binding protein
COG2355	COG2355	4	3.757188	0.001024	Zn-dependent dipeptidase, microsomal dipeptidase homolog
COG2357	COG2357	5	4.251082	0.001159	PpGpp synthetase catalytic domain
COG2362	DppA	3	2.864963	0.000781	D-aminopeptidase
COG2364	COG2364	5	4.428571	0.001208	Predicted membrane protein
COG2376	DAK1	6	4.647058	0.001267	Dihydroxyacetone kinase
COG2378	COG2378	3	2.491961	0.000679	Predicted transcriptional regulator
COG2379	GckA	1	0.990521	0.00027	Putative glycerate kinase
COG2384	COG2384	1	0.995575	0.000271	Predicted SAM-dependent methyltransferase
COG2385	SpoIID	2	1.337531	0.000364	Sporulation protein and related proteins
COG2390	DeoR	3	1.149532	0.000313	Transcriptional regulator, contains sigma factor-related N-terminal domain
COG2407	FucI	7	4.661702	0.001271	L-fucose isomerase and related proteins
COG2421	COG2421	3	1.845901	0.000503	Predicted acetamidase/formamidase
COG2456	COG2456	1	0.900826	0.000245	Uncharacterized conserved protein
COG2501	COG2501	1	0.945205	0.000257	S4-like RNA binding protein
COG2502	AsnA	1	0.963636	0.000262	Asparagine synthetase A
COG2508	COG2508	4	1.346793	0.000367	Regulator of polyketide synthase expression
COG2509	COG2509	2	1.950617	0.000532	Uncharacterized FAD-dependent dehydrogenases
COG2510	COG2510	2	1.757142	0.000479	Predicted membrane protein
COG2605	COG2605	1	1	0.000272	Predicted kinase related to galactokinase and mevalonate kinase
COG2606	EbsC	2	1.935483	0.000527	Uncharacterized conserved protein
COG2607	COG2607	1	0.811846	0.000221	Predicted ATPase (AAA+ superfamily)
COG2608	CopZ	2	1.887323	0.000514	Copper chaperone
COG2610	GntT	7	6.902714	0.001882	H+/gluconate symporter and related permeases
COG2703	COG2703	1	0.847222	0.000231	Hemerythrin
COG2704	DcuB	1	1	0.000272	Anaerobic C4-dicarboxylate transporter
COG2706	COG2706	3	2.962427	0.000808	3-carboxymuconate cyclase
COG2710	NifD	2	1.25	0.00034	Nitrogenase molybdenum-iron protein, alpha and beta chains
COG2715	SpmA	1	0.917475	0.00025	Uncharacterized membrane protein, required for spore maturation in B.subtilis.
COG2720	COG2720	3	2.507978	0.000684	Uncharacterized vancomycin resistance protein
COG2721	UxaA	9	4.524934	0.001234	Altronate dehydratase
COG2723	BglB	3	2.936956	0.000801	Beta-glucosidase/6-phospho-beta-glucosidase/beta-galactosidase
COG2731	EbgC	4	3.857142	0.001052	Beta-galactosidase, beta subunit
COG2738	COG2738	1	0.88938	0.000242	Predicted Zn-dependent protease
COG2739	COG2739	1	0.828571	0.000226	Uncharacterized protein conserved in bacteria
COG2740	COG2740	1	0.926315	0.000252	Predicted nucleic-acid-binding protein implicated in transcription termination
COG2747	FlgM	1	0.774193	0.000211	Negative regulator of flagellin synthesis (anti-sigma28 factor)
COG2755	TesA	2	1.87037	0.00051	Lysophospholipase L1 and related esterases
COG2759	MIS1	2	2	0.000545	Formyltetrahydrofolate synthetase
COG2768	COG2768	4	2.101694	0.000573	Uncharacterized Fe-S center protein
COG2801	Tra5	1	0.892241	0.000243	Transposase and inactivated derivatives
COG2804	PulE	1	0.926	0.000252	Type II secretory pathway, ATPase PulE/Tfp pilus assembly pathway, ATPase PilB
COG2805	PilT	1	0.988668	0.000269	Tfp pilus assembly protein, pilus retraction ATPase PilT
COG2812	DnaX	2	1.462135	0.000398	DNA polymerase III, gamma/tau subunits
COG2814	AraJ	4	2.571065	0.000701	Arabinose efflux permease
COG2815	COG2815	1	0.696369	0.000189	Uncharacterized protein conserved in bacteria
COG2816	NPY1	1	0.630824	0.000172	NTP pyrophosphohydrolases containing a Zn-finger, probably nucleic-acid-binding
COG2818	Tag	1	0.973404	0.000265	3-methyladenine DNA glycosylase
COG2820	Udp	1	1	0.000272	Uridine phosphorylase
COG2826	Tra8	2	0.490566	0.000133	Transposase and inactivated derivatives, IS30 family
COG2827	COG2827	1	0.810526	0.000221	Predicted endonuclease containing a URI domain
COG2844	GlnD	1	0.206459	5.6e-05	UTP:GlnB (protein PII) uridylyltransferase
COG2848	COG2848	2	0.939325	0.000256	Uncharacterized conserved protein
COG2855	COG2855	1	0.994011	0.000271	Predicted membrane protein
COG2856	COG2856	1	0.464788	0.000126	Predicted Zn peptidase
COG2859	COG2859	1	0.877637	0.000239	Uncharacterized protein conserved in bacteria
COG2860	COG2860	1	0.904306	0.000246	Predicted membrane protein
COG2868	COG2868	1	1	0.000272	Predicted ribosomal protein
COG2869	NqrC	1	0.295454	8e-05	Na+-transporting NADH:ubiquinone oxidoreductase, subunit NqrC
COG2872	COG2872	1	0.983402	0.000268	Predicted metal-dependent hydrolases related to alanyl-tRNA synthetase HxxxH domain
COG2873	MET17	2	1.98122	0.00054	O-acetylhomoserine sulfhydrylase
COG2875	CobM	2	1.468503	0.0004	Precorrin-4 methylase
COG2876	AroA	1	0.996503	0.000271	3-deoxy-D-arabino-heptulosonate 7-phosphate (DAHP) synthase
COG2878	COG2878	3	1.398989	0.000381	Predicted NADH:ubiquinone oxidoreductase, subunit RnfB
COG2884	FtsE	2	1.982062	0.00054	Predicted ATPase involved in cell division
COG2890	HemK	1	0.903571	0.000246	Methylase of polypeptide chain release factors
COG2891	MreD	1	0.682634	0.000186	Cell shape-determining protein
COG2893	ManX	3	2.790209	0.000761	Phosphotransferase system, mannose/fructose-specific component IIA
COG2894	MinD	1	1	0.000272	Septum formation inhibitor-activating ATPase
COG2896	MoaA	1	0.996894	0.000271	Molybdenum cofactor biosynthesis enzyme
COG2897	SseA	1	0.954385	0.00026	Rhodanese-related sulfurtransferase
COG2919	COG2919	1	0.555555	0.000151	Septum formation initiator
COG2944	COG2944	2	0.682692	0.000186	Predicted transcriptional regulator
COG2949	SanA	1	0.889361	0.000242	Uncharacterized membrane protein
COG2954	COG2954	1	0.923076	0.000251	Uncharacterized protein conserved in bacteria
COG2963	COG2963	2	1.793103	0.000489	Transposase and inactivated derivatives
COG2964	COG2964	2	1.777272	0.000484	Uncharacterized protein conserved in bacteria
COG2966	COG2966	2	1.835999	0.0005	Uncharacterized conserved protein
COG2968	COG2968	1	0.880658	0.00024	Uncharacterized conserved protein
COG2972	COG2972	29	18.445175	0.005031	Predicted signal transduction protein with a C-terminal ATPase domain
COG2978	AbgT	1	0.982558	0.000268	Putative p-aminobenzoyl-glutamate transporter
COG2984	COG2984	2	1.81677	0.000495	ABC-type uncharacterized transport system, periplasmic component
COG2996	COG2996	1	0.986062	0.000268	Predicted RNA-bindining protein (contains S1 and HTH domains)
COG3010	NanE	3	2.048034	0.000558	Putative N-acetylmannosamine-6-phosphate epimerase
COG3012	COG3012	1	0.178807	4.8e-05	Uncharacterized protein conserved in bacteria
COG3022	COG3022	1	0.992094	0.00027	Uncharacterized protein conserved in bacteria
COG3027	zapA	1	0.95238	0.000259	Cell division protein ZapA (stimulator of FtsZ polymerization and Z-ring component)
COG3034	COG3034	1	0.302013	8.2e-05	Uncharacterized protein conserved in bacteria
COG3044	COG3044	2	0.68953	0.000188	Predicted ATPase of the ABC class
COG3048	DsdA	1	0.995485	0.000271	D-serine dehydratase
COG3049	COG3049	5	3.271954	0.000892	Penicillin V acylase and related amidases
COG3053	CitC	1	1	0.000272	Citrate lyase synthetase
COG3064	TolA	1	0.44186	0.00012	Membrane protein involved in colicin uptake
COG3066	MutH	1	0.908296	0.000247	DNA mismatch repair protein
COG3070	TfoX	1	1	0.000272	Regulator of competence-specific genes
COG3071	HemY	1	0.4375	0.000119	Uncharacterized enzyme of heme biosynthesis
COG3077	RelB	1	0.977272	0.000266	DNA-damage-inducible protein J
COG3079	COG3079	1	0.54301	0.000148	Uncharacterized protein conserved in bacteria
COG3087	FtsN	3	1.079545	0.000294	Cell division protein
COG3090	DctM	25	21.768361	0.005938	TRAP-type C4-dicarboxylate transport system, small permease component
COG3103	COG3103	3	1.653658	0.000451	SH3 domain protein
COG3118	COG3118	4	1.296052	0.000353	Thioredoxin domain-containing protein
COG3142	CutC	1	0.983402	0.000268	Uncharacterized protein involved in copper resistance
COG3144	FliK	1	0.247002	6.7e-05	Flagellar hook-length control protein
COG3153	COG3153	1	0.918128	0.00025	Predicted acetyltransferase
COG3172	NadR	1	0.962566	0.000262	Predicted ATPase/kinase involved in NAD metabolism
COG3177	COG3177	1	0.606321	0.000165	Fic family protein
COG3181	COG3181	2	1.905956	0.000519	Uncharacterized protein conserved in bacteria
COG3190	FliO	1	0.832116	0.000226	Flagellar biogenesis protein
COG3191	DmpA	1	0.988505	0.000269	L-aminopeptidase/D-esterase
COG3193	GlcG	1	0.907801	0.000247	Uncharacterized protein, possibly involved in utilization of glycolate and propanediol
COG3196	COG3196	1	0.934426	0.000254	Uncharacterized protein conserved in bacteria
COG3199	COG3199	1	1	0.000272	Predicted inorganic polyphosphate/ATP-NAD kinase
COG3201	PnuC	3	1.477477	0.000403	Nicotinamide mononucleotide transporter
COG3212	COG3212	1	0.506944	0.000138	Predicted membrane protein
COG3222	COG3222	1	0.909952	0.000248	Uncharacterized protein conserved in bacteria
COG3236	COG3236	1	0.925925	0.000252	Uncharacterized protein conserved in bacteria
COG3246	COG3246	2	1.986577	0.000541	Uncharacterized conserved protein
COG3250	LacZ	2	1.273514	0.000347	Beta-galactosidase/beta-glucuronidase
COG3252	COG3252	1	0.99363	0.000271	Methenyltetrahydromethanopterin cyclohydrolase
COG3254	COG3254	2	1.990476	0.000542	Uncharacterized conserved protein
COG3255	COG3255	1	0.320895	8.7e-05	Putative sterol carrier protein
COG3257	GlxB	1	0.996212	0.000271	Uncharacterized protein, possibly involved in glyoxylate utilization
COG3270	COG3270	1	0.763779	0.000208	Uncharacterized conserved protein
COG3274	COG3274	1	0.834337	0.000227	Predicted O-acyltransferase
COG3275	LytS	3	1.38061	0.000376	Putative regulator of cell autolysis
COG3276	SelB	1	1	0.000272	Selenocysteine-specific translation elongation factor
COG3279	LytT	13	11.594262	0.003162	Response regulator of the LytR/AlgR family
COG3290	CitA	6	2.134078	0.000582	Signal transduction histidine kinase regulating citrate/malate metabolism
COG3304	COG3304	1	0.889655	0.000242	Predicted membrane protein
COG3314	COG3314	1	0.98829	0.000269	Uncharacterized protein conserved in bacteria
COG3323	COG3323	1	0.935779	0.000255	Uncharacterized protein conserved in bacteria
COG3325	ChiA	1	0.61678	0.000168	Chitinase
COG3331	PrfA	1	0.937853	0.000255	Penicillin-binding protein-related factor A, putative recombinase
COG3333	COG3333	2	1.954365	0.000533	Uncharacterized protein conserved in bacteria
COG3344	COG3344	2	0.993902	0.000271	Retron-type reverse transcriptase
COG3345	GalA	2	1.963609	0.000535	Alpha-galactosidase
COG3355	COG3355	1	0.309523	8.4e-05	Predicted transcriptional regulator
COG3359	COG3359	1	0.600719	0.000163	Predicted exonuclease
COG3363	COG3363	1	0.81	0.00022	Archaeal IMP cyclohydrolase
COG3366	COG3366	1	0.286173	7.8e-05	Uncharacterized protein conserved in archaea
COG3383	COG3383	2	1.077709	0.000293	Uncharacterized anaerobic dehydrogenase
COG3386	COG3386	1	0.899022	0.000245	Gluconolactonase
COG3393	COG3393	1	0.186567	5e-05	Predicted acetyltransferase
