Accession	Name	No_orfs	Coverage	Abundance	Description
COG2188	PhnF	1	0.974576	0.000485	Transcriptional regulators
COG2193	Bfr	1	1	0.000498	Bacterioferritin (cytochrome b1)
COG2197	CitB	5	4.535545	0.002258	Response regulator containing a CheY-like receiver domain and an HTH DNA-binding domain
COG2199	COG2199	4	3.729281	0.001857	c-di-GMP synthetase (diguanylate cyclase, GGDEF domain)
COG2200	Rtn	4	3.726562	0.001855	c-di-GMP phosphodiesterase class I (EAL domain)
COG2202	AtoS	3	2.892241	0.00144	FOG: PAS/PAC domain
COG2204	AtoC	7	3.62931	0.001807	Response regulator containing CheY-like receiver, AAA-type ATPase, and DNA-binding domains
COG2207	AraC	5	4.031496	0.002007	AraC-type DNA-binding domain-containing proteins
COG2208	RsbU	1	0.719346	0.000358	Serine phosphatase RsbU, regulator of sigma subunit
COG2212	MnhF	1	0.752808	0.000374	Multisubunit Na+/H+ antiporter, MnhF subunit
COG2215	COG2215	1	0.986798	0.000491	ABC-type uncharacterized transport system, permease component
COG2217	ZntA	2	1.218793	0.000606	Cation transport ATPase
COG2220	COG2220	2	1.755813	0.000874	Predicted Zn-dependent hydrolases of the beta-lactamase fold
COG2223	NarK	1	0.714628	0.000355	Nitrate/nitrite transporter
COG2224	AceA	1	1	0.000498	Isocitrate lyase
COG2225	AceB	1	0.99633	0.000496	Malate synthase
COG2226	UbiE	5	2.747899	0.001368	Methylase involved in ubiquinone/menaquinone biosynthesis
COG2227	UbiG	1	1	0.000498	2-polyprenyl-3-methyl-5-hydroxy-6-metoxy-1,4-benzoquinol methylase
COG2230	Cfa	1	0.989399	0.000492	Cyclopropane fatty acid synthase and related methyltransferases
COG2233	UraA	1	0.181818	9e-05	Xanthine/uracil permeases
COG2239	MgtE	1	0.968957	0.000482	Mg/Co/Ni transporter MgtE (contains CBS domain)
COG2240	PdxK	1	0.992882	0.000494	Pyridoxal/pyridoxine/pyridoxamine kinase
COG2241	CobL	1	0.97619	0.000486	Precorrin-6B methylase 1
COG2242	CobL	1	0.951871	0.000474	Precorrin-6B methylase 2
COG2243	CobF	1	0.957264	0.000476	Precorrin-2 methylase
COG2244	RfbX	1	0.729166	0.000363	Membrane protein involved in the export of O-antigen and teichoic acid
COG2255	RuvB	1	0.993975	0.000495	Holliday junction resolvasome, helicase subunit
COG2256	MGS1	1	0.967889	0.000482	ATPase related to the helicase subunit of the Holliday junction resolvase
COG2259	COG2259	1	0.584507	0.000291	Predicted membrane protein
COG2262	HflX	1	0.968369	0.000482	GTPases
COG2264	PrmA	1	0.986666	0.000491	Ribosomal protein L11 methylase
COG2265	TrmA	1	0.460648	0.000229	SAM-dependent methyltransferases related to tRNA (uracil-5-)-methyltransferase
COG2267	PldB	2	1.838926	0.000915	Lysophospholipase
COG2270	COG2270	2	1.018264	0.000507	Permeases of the major facilitator superfamily
COG2271	UhpC	2	1.015625	0.000505	Sugar phosphate permease
COG2272	PnbA	1	0.252545	0.000125	Carboxylesterase type B
COG2274	SunT	2	1.025387	0.00051	ABC-type bacteriocin/lantibiotic exporters, contain an N-terminal double-glycine peptidase domain
COG2301	CitE	1	0.971731	0.000483	Citrate lyase beta subunit
COG2303	BetA	2	1.976014	0.000984	Choline dehydrogenase and related flavoproteins
COG2313	IndA	2	1.003225	0.000499	Uncharacterized enzyme involved in pigment biosynthesis
COG2319	COG2319	1	0.630901	0.000314	FOG: WD40 repeat
COG2321	COG2321	1	0.99322	0.000494	Predicted metalloprotease
COG2326	COG2326	2	1.914814	0.000953	Uncharacterized conserved protein
COG2327	WcaK	1	0.70909	0.000353	Polysaccharide pyruvyl transferase family protein
COG2332	CcmE	1	0.96732	0.000481	Cytochrome c-type biogenesis protein CcmE
COG2334	COG2334	3	2.728096	0.001358	Putative homoserine kinase type II (protein kinase fold)
COG2336	MazE	1	0.975609	0.000485	Growth regulator
COG2337	MazF	1	0.982142	0.000489	Growth inhibitor
COG2346	COG2346	1	0.984962	0.00049	Truncated hemoglobins
COG2350	COG2350	2	1.804347	0.000898	Uncharacterized protein conserved in bacteria
COG2351	COG2351	1	0.943548	0.000469	Transthyretin-like protein
COG2355	COG2355	1	0.897763	0.000447	Zn-dependent dipeptidase, microsomal dipeptidase homolog
COG2360	Aat	1	0.886877	0.000441	Leu/Phe-tRNA-protein transferase
COG2374	COG2374	1	0.408521	0.000203	Predicted extracellular nuclease
COG2377	COG2377	2	0.889487	0.000442	Predicted molecular chaperone distantly related to HSP70-fold metalloproteases
COG2378	COG2378	1	0.720257	0.000358	Predicted transcriptional regulator
COG2379	GckA	1	0.990521	0.000493	Putative glycerate kinase
COG2386	CcmB	1	0.977375	0.000486	ABC-type transport system involved in cytochrome c biogenesis, permease component
COG2390	DeoR	1	0.956386	0.000476	Transcriptional regulator, contains sigma factor-related N-terminal domain
COG2414	COG2414	1	0.93811	0.000467	Aldehyde:ferredoxin oxidoreductase
COG2423	COG2423	2	1.942424	0.000967	Predicted ornithine cyclodeaminase, mu-crystallin homolog
COG2440	FixX	1	0.555555	0.000276	Ferredoxin-like protein
COG2510	COG2510	1	0.978571	0.000487	Predicted membrane protein
COG2512	COG2512	1	0.193798	9.6e-05	Predicted membrane-associated trancriptional regulator
COG2513	PrpB	1	0.923875	0.00046	PEP phosphonomutase and related enzymes
COG2515	Acd	1	1	0.000498	1-aminocyclopropane-1-carboxylate deaminase
COG2518	Pcm	2	1.894736	0.000943	Protein-L-isoaspartate carboxylmethyltransferase
COG2607	COG2607	2	0.961672	0.000478	Predicted ATPase (AAA+ superfamily)
COG2717	COG2717	1	0.985645	0.00049	Predicted membrane protein
COG2721	UxaA	2	1.123359	0.000559	Altronate dehydratase
COG2740	COG2740	1	0.915789	0.000456	Predicted nucleic-acid-binding protein implicated in transcription termination
COG2755	TesA	2	1.912037	0.000952	Lysophospholipase L1 and related esterases
COG2759	MIS1	1	0.938628	0.000467	Formyltetrahydrofolate synthetase
COG2761	FrnE	1	0.942222	0.000469	Predicted dithiol-disulfide isomerase involved in polyketide biosynthesis
COG2801	Tra5	1	0.896551	0.000446	Transposase and inactivated derivatives
COG2802	COG2802	1	0.927601	0.000461	Uncharacterized protein, similar to the N-terminal domain of Lon protease
COG2812	DnaX	2	1.13398	0.000564	DNA polymerase III, gamma/tau subunits
COG2814	AraJ	8	5.560913	0.002769	Arabinose efflux permease
COG2816	NPY1	1	0.992831	0.000494	NTP pyrophosphohydrolases containing a Zn-finger, probably nucleic-acid-binding
COG2818	Tag	1	0.957446	0.000476	3-methyladenine DNA glycosylase
COG2821	MltA	1	0.804289	0.0004	Membrane-bound lytic murein transglycosylase
COG2824	PhnA	1	0.901785	0.000449	Uncharacterized Zn-ribbon-containing protein involved in phosphonate metabolism
COG2826	Tra8	1	0.339622	0.000169	Transposase and inactivated derivatives, IS30 family
COG2831	FhaC	1	0.832129	0.000414	Hemolysin activation/secretion protein
COG2833	COG2833	1	0.97388	0.000485	Uncharacterized protein conserved in bacteria
COG2834	LolA	1	0.890995	0.000443	Outer membrane lipoprotein-sorting protein
COG2835	COG2835	1	0.883333	0.000439	Uncharacterized conserved protein
COG2840	COG2840	1	0.836956	0.000416	Uncharacterized protein conserved in bacteria
COG2844	GlnD	1	0.994232	0.000495	UTP:GlnB (protein PII) uridylyltransferase
COG2845	COG2845	1	0.584745	0.000291	Uncharacterized protein conserved in bacteria
COG2847	COG2847	1	0.701986	0.000349	Copper(I)-binding protein
COG2857	CYT1	1	0.988	0.000492	Cytochrome c1
COG2860	COG2860	1	0.813397	0.000405	Predicted membrane protein
COG2864	FdnI	1	0.917431	0.000456	Cytochrome b subunit of formate dehydrogenase
COG2872	COG2872	1	0.987551	0.000491	Predicted metal-dependent hydrolases related to alanyl-tRNA synthetase HxxxH domain
COG2873	MET17	1	0.995305	0.000495	O-acetylhomoserine sulfhydrylase
COG2875	CobM	1	0.988188	0.000492	Precorrin-4 methylase
COG2877	KdsA	1	0.946236	0.000471	3-deoxy-D-manno-octulosonic acid (KDO) 8-phosphate synthase
COG2884	FtsE	1	0.964125	0.00048	Predicted ATPase involved in cell division
COG2885	OmpA	2	1.252631	0.000623	Outer membrane protein and related peptidoglycan-associated (lipo)proteins
COG2887	COG2887	1	0.977695	0.000486	RecB family exonuclease
COG2890	HemK	1	0.982142	0.000489	Methylase of polypeptide chain release factors
COG2893	ManX	1	0.937062	0.000466	Phosphotransferase system, mannose/fructose-specific component IIA
COG2895	CysN	1	0.088167	4.3e-05	GTPases - Sulfate adenylate transferase subunit 1
COG2896	MoaA	1	1	0.000498	Molybdenum cofactor biosynthesis enzyme
COG2897	SseA	1	0.954385	0.000475	Rhodanese-related sulfurtransferase
COG2902	COG2902	1	0.977386	0.000486	NAD-specific glutamate dehydrogenase
COG2905	COG2905	1	0.167213	8.3e-05	Predicted signal-transduction protein containing cAMP-binding and CBS domains
COG2907	COG2907	2	0.217002	0.000108	Predicted NAD/FAD-binding protein
COG2913	OlmA	1	0.972789	0.000484	Outer membrane lipoprotein OmlA (small protein A)
COG2917	COG2917	1	0.983333	0.000489	Intracellular septation protein A
COG2919	COG2919	1	0.829059	0.000412	Septum formation initiator
COG2927	HolC	1	1	0.000498	DNA polymerase III, chi subunit
COG2928	COG2928	1	0.99099	0.000493	Uncharacterized conserved protein
COG2931	COG2931	2	0.4	0.000199	RTX toxins and related Ca2+-binding proteins
COG2932	COG2932	1	0.985981	0.000491	Predicted transcriptional regulator
COG2935	COG2935	1	0.956521	0.000476	Putative arginyl-tRNA:protein arginylyltransferase
COG2942	COG2942	1	0.943298	0.000469	N-acyl-D-glucosamine 2-epimerase
COG2945	COG2945	1	0.957142	0.000476	Predicted hydrolase of the alpha/beta superfamily
COG2947	COG2947	1	0.987179	0.000491	Uncharacterized conserved protein
COG2951	MltB	4	2.822157	0.001405	Membrane-bound lytic murein transglycosylase B
COG2960	COG2960	1	0.786407	0.000391	Uncharacterized protein conserved in bacteria
COG2961	ComJ	1	1	0.000498	Protein involved in catabolism of external DNA
COG2967	ApaG	1	1	0.000498	Uncharacterized protein affecting Mg2+/Co2+ transport
COG2968	COG2968	1	0.991769	0.000493	Uncharacterized conserved protein
COG2971	COG2971	1	0.966777	0.000481	Predicted N-acetylglucosamine kinase
COG2981	CysZ	1	0.94	0.000468	Uncharacterized protein involved in cysteine biosynthesis
COG2982	AsmA	2	1.790123	0.000891	Uncharacterized protein involved in outer membrane biogenesis
COG2983	COG2983	1	0.93464	0.000465	Uncharacterized conserved protein
COG2989	COG2989	3	2.413547	0.001201	Uncharacterized protein conserved in bacteria
COG2993	CcoO	1	0.991189	0.000493	Cbb3-type cytochrome oxidase, cytochrome c subunit
COG2998	TupB	1	0.960714	0.000478	ABC-type tungstate transport system, permease component
COG3000	ERG3	2	1.741697	0.000867	Sterol desaturase
COG3005	TorC	1	0.968421	0.000482	Nitrate/TMAO reductases, membrane-bound tetraheme cytochrome c subunit
COG3011	COG3011	1	0.927007	0.000461	Predicted thiol-disulfide oxidoreductase
COG3023	ampD	2	0.953307	0.000474	N-acetyl-anhydromuramyl-L-alanine amidase
COG3024	COG3024	1	0.876923	0.000436	Uncharacterized protein conserved in bacteria
COG3027	zapA	1	0.961904	0.000479	Cell division protein ZapA (stimulator of FtsZ polymerization and Z-ring component)
COG3030	FxsA	1	0.822784	0.000409	Protein affecting phage T7 exclusion by the F plasmid
COG3034	COG3034	2	1.610738	0.000802	Uncharacterized protein conserved in bacteria
COG3038	CybB	2	1.889502	0.000941	Cytochrome B561
COG3043	NapB	1	0.76129	0.000379	Nitrate reductase cytochrome c-type subunit
COG3062	NapD	1	0.957446	0.000476	Uncharacterized protein involved in formation of periplasmic nitrate reductase
COG3063	PilF	3	1.376	0.000685	Tfp pilus assembly protein PilF
COG3070	TfoX	1	0.975206	0.000485	Regulator of competence-specific genes
COG3088	CcmH	1	0.993464	0.000494	Uncharacterized protein involved in biosynthesis of c-type cytochromes
COG3090	DctM	5	4.406779	0.002194	TRAP-type C4-dicarboxylate transport system, small permease component
COG3106	COG3106	3	0.982869	0.000489	Predicted ATPase
COG3108	COG3108	2	1.767567	0.00088	Uncharacterized protein conserved in bacteria
COG3118	COG3118	3	1.592105	0.000792	Thioredoxin domain-containing protein
COG3119	AslA	2	1.913684	0.000953	Arylsulfatase A and related enzymes
COG3127	COG3127	1	0.992762	0.000494	Predicted ABC-type transport system involved in lysophospholipase L1 biosynthesis, permease component
COG3146	COG3146	1	0.981912	0.000489	Uncharacterized protein conserved in bacteria
COG3147	DedD	1	0.946902	0.000471	Uncharacterized protein conserved in bacteria
COG3153	COG3153	1	0.947368	0.000471	Predicted acetyltransferase
COG3164	COG3164	1	0.391817	0.000195	Predicted membrane protein
COG3173	COG3173	1	0.962616	0.000479	Predicted aminoglycoside phosphotransferase
COG3175	COX11	1	0.851282	0.000423	Cytochrome oxidase assembly factor
COG3176	COG3176	2	1.863013	0.000927	Putative hemolysin
COG3178	COG3178	1	0.945868	0.000471	Predicted phosphotransferase related to Ser/Thr protein kinases
COG3181	COG3181	1	0.978056	0.000487	Uncharacterized protein conserved in bacteria
COG3182	PiuB	1	0.9819	0.000489	Uncharacterized iron-regulated membrane protein
COG3184	COG3184	2	1.601092	0.000797	Uncharacterized protein conserved in bacteria
COG3185	COG3185	1	0.9146	0.000455	4-hydroxyphenylpyruvate dioxygenase and related hemolysins
COG3187	HslJ	1	0.443661	0.00022	Heat shock protein
COG3194	DAL3	1	0.964285	0.00048	Ureidoglycolate hydrolase
COG3195	COG3195	1	0.892045	0.000444	Uncharacterized protein conserved in bacteria
COG3197	FixS	1	0.87931	0.000437	Uncharacterized protein, possibly involved in nitrogen fixation
COG3200	AroG	2	1.047191	0.000521	3-deoxy-D-arabino-heptulosonate 7-phosphate (DAHP) synthase
COG3206	GumC	1	0.329694	0.000164	Uncharacterized protein involved in exopolysaccharide biosynthesis
COG3210	FhaB	1	0.207305	0.000103	Large exoproteins involved in heme utilization or adhesion
COG3214	COG3214	1	0.9575	0.000476	Uncharacterized protein conserved in bacteria
COG3216	COG3216	1	0.951086	0.000473	Uncharacterized protein conserved in bacteria
COG3218	COG3218	1	0.936585	0.000466	ABC-type uncharacterized transport system, auxiliary component
COG3220	COG3220	1	0.939716	0.000467	Uncharacterized protein conserved in bacteria
COG3246	COG3246	1	1	0.000498	Uncharacterized conserved protein
COG3247	HdeD	1	0.875675	0.000436	Uncharacterized conserved protein
COG3254	COG3254	1	1	0.000498	Uncharacterized conserved protein
COG3257	GlxB	1	0.988636	0.000492	Uncharacterized protein, possibly involved in glyoxylate utilization
COG3264	COG3264	4	1.701796	0.000847	Small-conductance mechanosensitive channel
COG3278	CcoN	1	0.973029	0.000484	Cbb3-type cytochrome oxidase, subunit 1
COG3279	LytT	2	0.82377	0.00041	Response regulator of the LytR/AlgR family
COG3287	COG3287	1	0.931398	0.000463	Uncharacterized conserved protein
COG3288	PntA	2	1.280898	0.000637	NAD/NADP transhydrogenase alpha subunit
COG3292	COG3292	1	0.736214	0.000366	Predicted periplasmic ligand-binding sensor domain
COG3302	DmsC	1	0.996441	0.000496	DMSO reductase anchor subunit
COG3311	AlpA	1	0.842857	0.000419	Predicted transcriptional regulator
COG3316	COG3316	7	1.804651	0.000898	Transposase and inactivated derivatives
COG3324	COG3324	1	0.897637	0.000447	Predicted enzyme related to lactoylglutathione lyase
COG3333	COG3333	1	0.859126	0.000427	Uncharacterized protein conserved in bacteria
COG3339	COG3339	1	0.844827	0.00042	Uncharacterized conserved protein
COG3345	GalA	1	0.914119	0.000455	Alpha-galactosidase
COG3346	COG3346	1	0.928571	0.000462	Uncharacterized conserved protein
COG3347	COG3347	1	1	0.000498	Uncharacterized conserved protein
COG3350	COG3350	1	0.698113	0.000347	Uncharacterized conserved protein
COG3369	COG3369	3	1.217948	0.000606	Zinc finger domain containing protein (CDGSH-type)
COG3381	TorD	1	0.897058	0.000446	Uncharacterized component of anaerobic dehydrogenases
COG3383	COG3383	1	0.95092	0.000473	Uncharacterized anaerobic dehydrogenase
COG3386	COG3386	2	1.918566	0.000955	Gluconolactonase
COG3391	COG3391	1	0.824146	0.00041	Uncharacterized conserved protein
COG3409	COG3409	3	1.291891	0.000643	Putative peptidoglycan-binding domain-containing protein
COG3415	COG3415	2	1.007246	0.000501	Transposase and inactivated derivatives
COG3420	NosD	1	0.958333	0.000477	Nitrous oxidase accessory protein
COG3427	COG3427	1	1	0.000498	Carbon monoxide dehydrogenase subunit G, CoxG
COG3448	COG3448	1	0.335078	0.000166	CBS-domain-containing membrane protein
COG3449	COG3449	2	1.714285	0.000853	DNA gyrase inhibitor
COG3451	VirB4	1	0.293969	0.000146	Type IV secretory pathway, VirB4 components
COG3455	COG3455	1	0.832061	0.000414	Type VI protein secretion system component VasF
COG3456	COG3456	1	0.988372	0.000492	Predicted component of the type VI protein secretion system, contains a FHA domain
COG3473	COG3473	1	0.894957	0.000445	Maleate cis-trans isomerase
COG3474	COG3474	3	2.17037	0.00108	Cytochrome c2
COG3490	COG3490	2	1.704918	0.000849	Uncharacterized protein conserved in bacteria
COG3492	COG3492	1	0.961538	0.000478	Uncharacterized protein conserved in bacteria
COG3494	COG3494	1	0.956989	0.000476	Uncharacterized protein conserved in bacteria
COG3496	COG3496	1	0.118773	5.9e-05	Uncharacterized conserved protein
COG3501	VgrG	1	0.990909	0.000493	Uncharacterized protein conserved in bacteria
COG3502	COG3502	1	0.956521	0.000476	Uncharacterized protein conserved in bacteria
COG3503	COG3503	1	0.987616	0.000491	Predicted membrane protein
COG3505	VirD4	1	0.593959	0.000295	Type IV secretory pathway, VirD4 components
COG3516	COG3516	1	0.982248	0.000489	Predicted component of the type VI protein secretion system
COG3517	COG3517	1	0.991919	0.000493	Predicted component of the type VI protein secretion system
COG3518	COG3518	1	0.955414	0.000475	Predicted component of the type VI protein secretion system
COG3519	COG3519	1	0.988727	0.000492	Type VI protein secretion system component VasA
COG3520	COG3520	1	0.928358	0.000462	Predicted component of the type VI protein secretion system
COG3521	COG3521	1	0.792452	0.000394	Predicted component of the type VI protein secretion system
COG3522	COG3522	1	0.997757	0.000496	Predicted component of the type VI protein secretion system
COG3523	IcmF	1	0.958754	0.000477	Type VI protein secretion system component VasK
COG3536	COG3536	1	0.875	0.000435	Uncharacterized protein conserved in bacteria
COG3543	COG3543	1	0.918518	0.000457	Uncharacterized conserved protein
COG3545	COG3545	1	0.98895	0.000492	Predicted esterase of the alpha/beta hydrolase fold
COG3550	HipA	1	0.665816	0.000331	Toxin module HipA, protein kinase of phosphatidylinositol 3/4-kinase superfamily
COG3552	CoxE	1	0.974683	0.000485	Protein containing von Willebrand factor type A (vWA) domain
COG3565	COG3565	1	0.963768	0.000479	Predicted dioxygenase of extradiol dioxygenase family
COG3572	GshA	1	1	0.000498	Gamma-glutamylcysteine synthetase
COG3576	COG3576	1	0.803468	0.0004	Predicted flavin-nucleotide-binding protein structurally related to pyridoxine 5'-phosphate oxidase
COG3577	COG3577	2	1.981395	0.000986	Predicted aspartyl protease
COG3605	PtsP	1	0.985449	0.00049	Signal transduction protein containing GAF and PtsI domains
COG3609	COG3609	1	0.932584	0.000464	Predicted transcriptional regulators containing the CopG/Arc/MetJ DNA-binding domain
COG3616	COG3616	2	1.932065	0.000962	Predicted amino acid aldolase or racemase
COG3618	COG3618	1	0.971326	0.000483	Predicted metal-dependent hydrolase of the TIM-barrel fold
COG3629	DnrI	1	0.846428	0.000421	DNA-binding transcriptional activator of the SARP family
COG3631	COG3631	1	0.879699	0.000438	Ketosteroid isomerase-related protein
COG3637	COG3637	1	0.763819	0.00038	Opacity protein and related surface antigens
COG3660	COG3660	1	0.401215	0.000199	Predicted nucleoside-diphosphate-sugar epimerase
COG3665	COG3665	1	0.85606	0.000426	Uncharacterized conserved protein
COG3668	ParE	2	1.438775	0.000716	Plasmid stabilization system protein
COG3672	COG3672	1	0.984293	0.00049	Predicted transglutaminase-like cysteine proteinase
COG3676	COG3676	1	0.682539	0.000339	Transposase and inactivated derivatives
COG3683	COG3683	1	0.98122	0.000488	ABC-type uncharacterized transport system, periplasmic component
COG3698	COG3698	1	0.884	0.00044	Predicted periplasmic protein
COG3703	ChaC	1	0.926315	0.000461	Uncharacterized protein involved in cation transport
COG3705	HisZ	1	0.935897	0.000466	ATP phosphoribosyltransferase involved in histidine biosynthesis
COG3718	IolB	2	1.8	0.000896	Uncharacterized enzyme involved in inositol metabolism
COG3719	Rna	1	0.979919	0.000488	Ribonuclease I
COG3734	DgoK	1	0.98366	0.000489	2-keto-3-deoxy-galactonokinase
COG3737	COG3737	1	1	0.000498	Uncharacterized conserved protein
COG3738	COG3738	1	0.95	0.000473	Uncharacterized protein conserved in bacteria
COG3741	HutG	1	0.908088	0.000452	N-formylglutamate amidohydrolase
COG3743	COG3743	5	3.157894	0.001572	Uncharacterized conserved protein
COG3748	COG3748	1	0.987714	0.000491	Predicted membrane protein
COG3749	COG3749	1	0.904191	0.00045	Uncharacterized protein conserved in bacteria
COG3750	COG3750	1	0.917647	0.000457	Uncharacterized protein conserved in bacteria
COG3757	Acm	1	0.866171	0.000431	Lyzozyme M1 (1,4-beta-N-acetylmuramidase)
COG3760	COG3760	1	0.987804	0.000491	Uncharacterized conserved protein
COG3761	COG3761	1	0.991525	0.000493	NADH:ubiquinone oxidoreductase 17.2 kD subunit
COG3762	COG3762	1	0.934272	0.000465	Predicted membrane protein
COG3768	COG3768	2	0.842857	0.000419	Predicted membrane protein
COG3770	MepA	1	0.901408	0.000448	Murein endopeptidase
COG3773	SleB	1	0.622489	0.00031	Cell wall hydrolyses involved in spore germination
COG3785	COG3785	2	1	0.000498	Uncharacterized conserved protein
COG3786	COG3786	1	0.797235	0.000397	Uncharacterized protein conserved in bacteria
COG3791	COG3791	1	0.909774	0.000453	Uncharacterized conserved protein
COG3800	COG3800	2	1.951807	0.000972	Predicted transcriptional regulator
COG3803	COG3803	1	0.983516	0.000489	Uncharacterized protein conserved in bacteria
COG3807	COG3807	1	0.982456	0.000489	Uncharacterized protein conserved in bacteria
COG3813	COG3813	1	0.869047	0.000432	Uncharacterized protein conserved in bacteria
COG3814	COG3814	1	0.987261	0.000491	Uncharacterized protein conserved in bacteria
COG3816	COG3816	1	0.941463	0.000468	Uncharacterized protein conserved in bacteria
COG3820	COG3820	1	0.995652	0.000495	Uncharacterized protein conserved in bacteria
COG3821	COG3821	1	0.974358	0.000485	Predicted membrane protein
COG3822	COG3822	1	1	0.000498	ABC-type sugar transport system, auxiliary component
COG3825	COG3825	2	0.984732	0.00049	Uncharacterized protein conserved in bacteria
COG3827	COG3827	1	0.974025	0.000485	Uncharacterized protein conserved in bacteria
COG3832	COG3832	4	3.369127	0.001677	Uncharacterized conserved protein
COG3836	HpcH	1	0.952941	0.000474	2,4-dihydroxyhept-2-ene-1,7-dioic acid aldolase
COG3839	MalK	5	3.979289	0.001981	ABC-type sugar transport systems, ATPase components
COG3842	PotA	4	3.875	0.001929	ABC-type spermidine/putrescine transport systems, ATPase components
COG3845	COG3845	3	1.976047	0.000984	ABC-type uncharacterized transport systems, ATPase components
COG3852	NtrB	1	0.953168	0.000474	Signal transduction histidine kinase, nitrogen specific
COG3883	COG3883	1	0.4	0.000199	Uncharacterized protein conserved in bacteria
COG3887	COG3887	1	0.258015	0.000128	Predicted signaling protein consisting of a modified GGDEF domain and a DHH domain
COG3893	COG3893	1	1	0.000498	Inactivated superfamily I helicase
COG3894	COG3894	2	0.970684	0.000483	Uncharacterized metal-binding protein
COG3898	COG3898	1	0.967984	0.000482	Uncharacterized membrane-bound protein
COG3899	COG3899	1	0.553592	0.000275	Predicted ATPase
COG3901	NosR	1	0.846473	0.000421	Regulator of nitric oxide reductase transcription
COG3908	COG3908	1	0.922077	0.000459	Uncharacterized protein conserved in bacteria
COG3909	COG3909	1	0.972789	0.000484	Cytochrome c556
COG3931	COG3931	1	0.973384	0.000484	Predicted N-formylglutamate amidohydrolase
COG3934	COG3934	1	0.502555	0.00025	Endo-beta-mannanase
COG3956	COG3956	1	0.52459	0.000261	Protein containing tetrapyrrole methyltransferase domain and MazG-like (predicted pyrophosphatase) domain
COG3962	COG3962	1	0.998379	0.000497	Acetolactate synthase
COG3963	COG3963	1	0.943298	0.000469	Phospholipid N-methyltransferase
COG4091	COG4091	1	0.981735	0.000488	Predicted homoserine dehydrogenase
COG4093	COG4093	1	0.949704	0.000472	Uncharacterized protein conserved in bacteria
COG4099	COG4099	1	0.501291	0.000249	Predicted peptidase
COG4103	COG4103	2	1.628378	0.00081	Uncharacterized protein conserved in bacteria
COG4105	ComL	1	1	0.000498	DNA uptake lipoprotein
COG4106	Tam	1	0.871595	0.000434	Trans-aconitate methyltransferase
COG4121	COG4121	1	0.869047	0.000432	Uncharacterized conserved protein
COG4123	COG4123	1	0.975806	0.000485	Predicted O-methyltransferase
COG4133	CcmA	1	0.928229	0.000462	ABC-type transport system involved in cytochrome c biogenesis, ATPase component
COG4134	COG4134	1	1	0.000498	ABC-type uncharacterized transport system, periplasmic component
COG4135	COG4135	1	0.958257	0.000477	ABC-type uncharacterized transport system, permease component
COG4136	COG4136	1	0.948356	0.000472	ABC-type uncharacterized transport system, ATPase component
COG4148	ModC	1	0.997159	0.000496	ABC-type molybdate transport system, ATPase component
COG4149	ModC	1	0.982222	0.000489	ABC-type molybdate transport system, permease component
COG4158	COG4158	1	0.917933	0.000457	Predicted ABC-type sugar transport system, permease component
COG4160	ArtM	1	0.960526	0.000478	ABC-type arginine/histidine transport system, permease component
COG4166	OppA	4	3.711743	0.001848	ABC-type oligopeptide transport system, periplasmic component
COG4172	COG4172	1	0.996254	0.000496	ABC-type uncharacterized transport system, duplicated ATPase component
COG4174	COG4174	1	1	0.000498	ABC-type uncharacterized transport system, permease component
COG4175	ProV	5	4.227979	0.002105	ABC-type proline/glycine betaine transport system, ATPase component
COG4176	ProW	7	6.331034	0.003152	ABC-type proline/glycine betaine transport system, permease component
COG4177	LivM	5	4.694267	0.002337	ABC-type branched-chain amino acid transport system, permease component
COG4181	COG4181	1	0.982456	0.000489	Predicted ABC-type transport system involved in lysophospholipase L1 biosynthesis, ATPase component
COG4188	COG4188	1	0.846575	0.000421	Predicted dienelactone hydrolase
COG4213	XylF	1	1	0.000498	ABC-type xylose transport system, periplasmic component
COG4214	XylH	1	0.977157	0.000486	ABC-type xylose transport system, permease component
COG4215	ArtQ	1	0.982608	0.000489	ABC-type arginine transport system, permease component
COG4221	COG4221	1	0.288617	0.000143	Short-chain alcohol dehydrogenase of unknown specificity
COG4223	COG4223	1	0.812796	0.000404	Uncharacterized protein conserved in bacteria
COG4226	HicB	1	0.972972	0.000484	Predicted nuclease of the RNAse H fold, HicB family
COG4227	COG4227	2	0.892405	0.000444	Antirestriction protein
COG4230	COG4230	2	0.873862	0.000435	Delta 1-pyrroline-5-carboxylate dehydrogenase
COG4231	COG4231	1	0.989062	0.000492	Indolepyruvate ferredoxin oxidoreductase, alpha and beta subunits
COG4233	COG4233	1	0.487179	0.000242	Uncharacterized protein predicted to be involved in C-type cytochrome biogenesis
COG4235	COG4235	1	0.804878	0.0004	Cytochrome c biogenesis factor
COG4239	COG4239	1	1	0.000498	ABC-type uncharacterized transport system, permease component
COG4263	NosZ	1	0.99529	0.000495	Nitrous oxide reductase
COG4269	COG4269	2	0.868131	0.000432	Predicted membrane protein
COG4298	COG4298	1	0.410526	0.000204	Uncharacterized protein conserved in bacteria
COG4311	SoxD	2	1.927835	0.00096	Sarcosine oxidase delta subunit
COG4314	NosL	1	0.681818	0.000339	Predicted lipoprotein involved in nitrous oxide reduction
COG4372	COG4372	1	0.480961	0.000239	Uncharacterized protein conserved in bacteria with the myosin-like domain
COG4391	COG4391	2	1.967741	0.000979	Uncharacterized protein conserved in bacteria
